Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2010","2010","TJ","1596673.115257","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2011","2011","TJ","1597801.940638","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2012","2012","TJ","1542089.463919","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2013","2013","TJ","1526677.732659","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2014","2014","TJ","1309780.976425","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2015","2015","TJ","1207720.423088","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2016","2016","TJ","1153544.46938","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2017","2017","TJ","986440.719265","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2018","2018","TJ","937052.183355","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2019","2019","TJ","923381.859086","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2020","2020","TJ","602716.719883","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1990","1990","TJ","99358.224","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1991","1991","TJ","103780.033","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1992","1992","TJ","91736.316","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1993","1993","TJ","80716.169363","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1994","1994","TJ","65434.924252","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1995","1995","TJ","54390.793445","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1996","1996","TJ","46222.964842","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1997","1997","TJ","55292.822099","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1998","1998","TJ","53267.859931","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","1999","1999","TJ","48891.923462","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2000","2000","TJ","37087.90771","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2001","2001","TJ","34597.752907","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2002","2002","TJ","28857.403103","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2003","2003","TJ","32380.829952","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2004","2004","TJ","28371.051372","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2005","2005","TJ","28305.228021","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2006","2006","TJ","26856.650947","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2007","2007","TJ","26222.986558","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2008","2008","TJ","26185.084788","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2009","2009","TJ","24692.590371","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2010","2010","TJ","24252.117967","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2011","2011","TJ","24523.138992","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2012","2012","TJ","23126.318679","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2013","2013","TJ","21888.994861","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2014","2014","TJ","19709.40755","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2015","2015","TJ","17394.60412","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2016","2016","TJ","13593.789556","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2017","2017","TJ","12043.284679","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2018","2018","TJ","11035.531737","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2019","2019","TJ","9712.994161","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6815","Food Transport","2020","2020","TJ","8418.329374","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1990","1990","TJ","319965.504599","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1991","1991","TJ","333111.415703","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1992","1992","TJ","347990.834836","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1993","1993","TJ","349074.56728","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1994","1994","TJ","394751.080532","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1995","1995","TJ","435597.052806","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1996","1996","TJ","434108.267261","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1997","1997","TJ","419010.278279","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1998","1998","TJ","426850.194629","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1999","1999","TJ","358846.628574","E","Estimated value"
